step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,5.0,1.0,6.164642372484097,2,5.0,0.4567468338281506,2,5.0
30.0,4,41.0,4.555555555555555,6.582544458682917,4,41.0,0.31254196507317256,4,41.0
45.0,2,28.0,3.111111111111111,6.275632212856509,2,28.0,0.3424559220082012,2,28.0
60.0,4,59.0,5.363636363636363,6.724507524381801,4,59.0,0.3877063832383573,4,59.0
75.0,2,5.0,0.4166666666666667,7.059223903293316,2,17.0,0.3800072673947392,2,17.0
90.0,6,72.0,7.2,2.861772123938318,6,84.0,0.20770916599503203,6,84.0
105.0,8,139.0,9.928571428571429,4.199232604193514,8,151.0,0.1497651143818954,8,151.0
120.0,10,196.0,12.25,3.868232865825886,10,208.0,0.11938449888384343,10,208.0
135.0,5,134.0,8.375,5.173677662013551,5,150.0,0.24145441616495858,5,150.0
150.0,8,231.0,16.5,4.945426032196201,8,231.0,0.20317324780233684,8,231.0
165.0,5,97.0,6.466666666666667,6.514223447278322,5,131.0,0.33123294225871336,5,131.0
180.0,8,202.0,15.538461538461538,3.6794853180676723,8,202.0,0.19362493040202788,8,202.0
195.0,6,116.0,7.25,5.294262604932255,6,134.0,0.24925773075362864,6,134.0
210.0,8,150.0,9.375,4.430639645799102,8,150.0,0.16534181749322965,8,150.0
225.0,10,197.0,12.3125,2.69829273782719,10,197.0,0.09413524544272442,10,197.0
240.0,8,219.0,12.166666666666666,4.358741578939822,8,219.0,0.1943780088598013,8,219.0
255.0,16,400.0,21.05263157894737,1.2779178927233912,16,400.0,0.09163732952097857,16,400.0
270.0,12,241.0,10.478260869565217,3.440739462588801,12,390.0,0.16162549658021938,12,390.0
285.0,15,444.0,21.142857142857142,3.232094434889487,15,444.0,0.10750590669767704,15,444.0
300.0,12,353.0,16.045454545454547,3.2179547639818122,12,435.0,0.1209337007271924,12,435.0
315.0,17,552.0,25.09090909090909,2.6344780199084328,17,552.0,0.062302980106877855,17,552.0
330.0,10,211.0,9.590909090909092,3.8482124265403486,10,454.0,0.15671711162866359,10,454.0
345.0,9,307.0,14.619047619047619,5.865048073698999,9,334.0,0.2719758769003639,9,334.0
360.0,11,310.0,16.31578947368421,4.183586347366822,11,319.0,0.1745542543249842,11,319.0
375.0,8,120.0,6.0,4.395745140760044,8,201.0,0.1680563159691525,8,201.0
390.0,12,269.0,14.944444444444445,3.9321469764948835,12,278.0,0.1539026572366916,12,278.0
405.0,11,266.0,14.0,3.670641351389931,11,269.0,0.15209671301457275,11,269.0
420.0,9,240.0,12.631578947368421,4.631954748578671,9,254.0,0.21427881320785724,9,254.0
435.0,11,156.0,7.8,3.685797025993046,11,201.0,0.11832949893173492,11,201.0
450.0,12,248.0,13.052631578947368,4.110751296045437,12,262.0,0.16800586174108703,12,262.0
465.0,12,265.0,13.947368421052632,3.2390141561255534,12,289.0,0.07013072449512751,12,289.0
480.0,8,101.0,5.05,3.8446866956371486,8,262.0,0.17965065401560915,8,262.0
495.0,9,149.0,7.45,4.621726068003668,9,190.0,0.21249318434214223,9,190.0
510.0,10,237.0,13.166666666666666,3.5974723965873046,10,264.0,0.1367029737705196,10,264.0
525.0,7,192.0,10.666666666666666,4.4717305787527915,7,264.0,0.2136211880023999,7,264.0
540.0,9,321.0,20.0625,4.32222223817508,9,348.0,0.13066015728106997,9,348.0
555.0,8,178.0,10.470588235294118,4.87754902472698,8,219.0,0.2313736588222331,8,219.0
570.0,5,93.0,5.470588235294118,5.159992872515854,5,115.0,0.227000971877356,5,115.0
585.0,8,107.0,6.6875,5.5330013402989735,8,129.0,0.2333816490143635,8,129.0
600.0,11,211.0,13.1875,4.176999972820266,11,215.0,0.2058051101472206,11,215.0
615.0,9,156.0,8.210526315789474,4.103963762769322,9,205.0,0.17875021163978383,9,205.0
630.0,12,317.0,18.647058823529413,3.104405925434204,12,317.0,0.14015066405064874,12,317.0
645.0,11,385.0,21.38888888888889,3.9873757326746406,11,385.0,0.1678271470068847,11,385.0
660.0,9,289.0,15.210526315789474,3.889296436465629,9,335.0,0.1562064918936018,9,335.0
675.0,14,467.0,25.944444444444443,2.2486699242170833,14,467.0,0.12293409935345935,14,467.0
690.0,11,277.0,13.19047619047619,3.557310235764508,11,359.0,0.1438272729624813,11,359.0
705.0,15,479.0,25.210526315789473,2.6492534774399052,15,479.0,0.10946516610293838,15,479.0
720.0,5,144.0,6.857142857142857,5.67082889456684,5,409.0,0.2615191464463182,5,409.0
735.0,10,251.0,13.944444444444445,4.264563034253619,10,251.0,0.14499776237750006,10,251.0
750.0,6,85.0,5.0,4.823016014014767,6,163.0,0.2610882046119194,6,163.0
765.0,9,190.0,12.666666666666666,4.470182354010565,9,190.0,0.14607806710556803,9,190.0
780.0,4,90.0,5.625,5.604021435414027,4,139.0,0.30916983330811915,4,139.0
795.0,8,172.0,10.75,5.179008946715099,8,172.0,0.17274094551614694,8,172.0
810.0,7,128.0,8.533333333333333,4.812038116512437,7,132.0,0.197680255893704,7,132.0
825.0,3,68.0,4.857142857142857,6.96226584619665,3,96.0,0.37375716591557506,3,96.0
840.0,5,48.0,3.6923076923076925,6.713831347195181,5,63.0,0.3215701960608643,5,63.0
855.0,5,91.0,6.5,5.9660385750976275,5,106.0,0.29454095827117366,5,106.0
870.0,4,48.0,3.4285714285714284,6.456293945178538,4,52.0,0.3008591366836624,4,52.0
