step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,1,1.0,0.2,6.6320948739348635,1,1.0,0.5006468280194043,1,1.0
30.0,3,9.0,1.0,6.9260081274527545,3,9.0,0.29305147913204704,3,9.0
45.0,3,39.0,4.333333333333333,6.65221437366995,3,39.0,0.37142594559050973,3,39.0
60.0,6,121.0,11.0,4.5912319464826234,6,121.0,0.2852023466209237,6,121.0
75.0,9,233.0,16.642857142857142,2.5533744720809617,9,233.0,0.1401849617473446,9,233.0
90.0,11,383.0,22.529411764705884,3.275863807516616,11,383.0,0.14293831761073492,11,383.0
105.0,8,258.0,14.333333333333334,4.592414053073336,8,327.0,0.23126736433345219,8,327.0
120.0,14,389.0,20.473684210526315,2.378168033664955,14,458.0,0.07564201550372462,14,458.0
135.0,10,470.0,22.38095238095238,4.0159392224392,10,485.0,0.15166285384514117,10,485.0
150.0,15,617.0,30.85,3.074076165576444,15,632.0,0.1463627959085264,15,632.0
165.0,17,854.0,38.81818181818182,2.4557282246176335,17,869.0,0.10076585877454906,17,869.0
180.0,21,1135.0,49.34782608695652,0.40438174646144237,21,1150.0,0.03043080587056248,21,1150.0
195.0,16,449.0,16.035714285714285,2.687991633747854,16,906.0,0.08160592710458907,16,906.0
210.0,13,166.0,5.724137931034483,2.7310067781714875,13,854.0,0.11438710269030725,13,854.0
225.0,19,435.0,15.535714285714286,2.559143660775927,19,958.0,0.05197070642800286,19,958.0
240.0,24,769.0,28.48148148148148,1.056605908139858,24,1292.0,0.04101458477540669,24,1292.0
255.0,17,659.0,21.966666666666665,2.8394486413718667,17,1098.0,0.11789771725802424,17,1098.0
270.0,13,293.0,10.10344827586207,3.091699765568538,13,964.0,0.1403301217795495,13,964.0
285.0,17,426.0,14.2,3.0621887509754,17,877.0,0.1300023123802572,17,877.0
300.0,19,467.0,15.566666666666666,2.3095026567764183,19,909.0,0.08066325386353539,19,909.0
315.0,18,645.0,21.5,2.7564494675396536,18,945.0,0.10953889197545764,18,945.0
330.0,17,860.0,30.714285714285715,3.2552781546344365,17,1030.0,0.13907419834427043,17,1030.0
345.0,23,1112.0,39.714285714285715,1.6891437515208119,23,1282.0,0.050853971378892755,23,1282.0
360.0,17,758.0,25.266666666666666,2.7553964433513007,17,1162.0,0.10408740918220873,17,1162.0
375.0,19,957.0,31.9,3.3054973823932063,19,1014.0,0.0993505448006909,19,1014.0
