step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,1,2.0,0.4,6.473277160383992,1,2.0,0.4918498627135598,1,2.0
30.0,3,32.0,3.5555555555555554,6.724046237579127,3,32.0,0.4097150776483298,3,32.0
45.0,6,95.0,8.636363636363637,5.374421361247733,6,95.0,0.13861180887857324,6,95.0
60.0,4,87.0,7.909090909090909,5.933390307155947,4,87.0,0.35325270436542144,4,87.0
75.0,7,92.0,7.076923076923077,5.1734791194952425,7,92.0,0.2595108800900471,7,92.0
90.0,7,128.0,9.846153846153847,5.301208211159187,7,128.0,0.23367122134082505,7,128.0
105.0,6,90.0,6.428571428571429,5.2736188198544225,6,101.0,0.19000028934158875,6,101.0
120.0,7,170.0,12.142857142857142,4.928010403215613,7,170.0,0.18685584395229468,7,170.0
135.0,10,308.0,19.25,3.984004887899068,10,308.0,0.20532680366193742,10,308.0
150.0,8,302.0,17.764705882352942,5.162559415972485,8,303.0,0.25946271653854686,8,303.0
165.0,7,134.0,8.375,5.3542118202921865,7,171.0,0.2760673867533546,7,171.0
180.0,9,262.0,17.466666666666665,2.889887647338512,9,262.0,0.12365013266911744,9,262.0
195.0,10,333.0,18.5,3.923117786847984,10,333.0,0.12583863683076735,10,333.0
210.0,15,529.0,27.842105263157894,1.8509641387293094,15,529.0,0.08834988437960183,15,529.0
225.0,18,778.0,35.36363636363637,1.070165198114983,18,778.0,0.035536066157401354,18,778.0
240.0,11,425.0,17.0,3.5842857519957745,11,659.0,0.1395898552923095,11,659.0
255.0,17,582.0,24.25,2.2592764665752134,17,788.0,0.09397773090980775,17,788.0
270.0,22,890.0,34.23076923076923,1.9787440877900997,22,1096.0,0.07236794974965881,22,1096.0
285.0,16,442.0,15.785714285714286,2.9898591387323386,16,975.0,0.1109903285069517,16,975.0
300.0,11,81.0,3.0,3.237178748511257,11,751.0,0.14690222930241398,11,751.0
315.0,14,119.0,4.25,2.947849392344779,14,643.0,0.12745387289303792,14,643.0
330.0,13,155.0,5.535714285714286,3.2088902426715102,13,549.0,0.11379137956437942,13,549.0
345.0,20,317.0,11.321428571428571,2.2479572957779346,20,711.0,0.04568131816499841,20,711.0
360.0,14,319.0,11.392857142857142,3.6492512681476508,14,700.0,0.15665677163601915,14,700.0
375.0,14,224.0,8.0,3.18903652014651,14,667.0,0.11589882951711478,14,667.0
390.0,18,478.0,17.703703703703702,3.0949833100398396,18,753.0,0.08204776445412494,18,753.0
405.0,18,468.0,18.0,3.17455196150524,18,780.0,0.10835416864763027,18,780.0
420.0,18,725.0,30.208333333333332,2.448578957735561,18,1000.0,0.06389639123347475,18,1000.0
435.0,20,970.0,37.30769230769231,2.6327532669764153,20,1245.0,0.09215796581323053,20,1245.0
450.0,18,935.0,35.96153846153846,3.555993186680146,18,1257.0,0.13948227135450642,18,1257.0
465.0,21,1232.0,49.28,1.1725065645944792,21,1507.0,0.059892119806585015,21,1507.0
480.0,25,1567.0,54.03448275862069,1.5107632407754472,25,1842.0,0.07238118279177594,25,1842.0
495.0,26,1954.0,61.0625,2.1942998351251903,26,2229.0,0.08281601895029206,26,2229.0
510.0,20,1847.0,57.71875,2.3134266098615024,20,2335.0,0.07149541709547848,20,2335.0
525.0,21,2150.0,74.13793103448276,2.5041138335127124,21,2425.0,0.08464725316281464,21,2425.0
540.0,21,2430.0,86.78571428571429,2.220380379807033,21,2705.0,0.06846487914520277,21,2705.0
555.0,16,953.0,34.035714285714285,3.2012077760366076,16,2110.0,0.12766353624446028,16,2110.0
570.0,14,180.0,6.428571428571429,2.946773843214564,14,2072.0,0.13732430982592714,14,2072.0
585.0,23,433.0,14.931034482758621,1.7581551417123344,23,2325.0,0.040802410407075204,23,2325.0
600.0,23,587.0,19.566666666666666,2.8468992509956776,23,2479.0,0.11162397266263314,23,2479.0
615.0,26,939.0,32.37931034482759,0.7015196560982557,26,2831.0,0.022867417213265313,26,2831.0
630.0,19,712.0,22.967741935483872,2.6977237291127523,19,2134.0,0.11262401858163242,19,2134.0
645.0,22,659.0,19.96969696969697,2.3931771257223224,22,2412.0,0.09568799853932942,22,2412.0
660.0,24,895.0,24.18918918918919,2.4545097801778484,24,1856.0,0.09757139266075655,24,1856.0
675.0,23,1132.0,31.444444444444443,2.2552618905125033,23,1339.0,0.12096273904315082,23,1339.0
690.0,25,1114.0,28.564102564102566,2.107147077074054,25,1402.0,0.07640280461035025,25,1402.0
705.0,27,626.0,16.05128205128205,2.172820382015225,27,1319.0,0.08292483531326271,27,1319.0
720.0,24,541.0,14.621621621621621,2.0023194174788355,24,1261.0,0.06837336386088175,24,1261.0
735.0,25,862.0,23.2972972972973,2.447165592907463,25,1307.0,0.09414424837123052,25,1307.0
750.0,21,631.0,18.02857142857143,2.51487778474224,21,1245.0,0.08469680689049838,21,1245.0
765.0,18,309.0,8.82857142857143,2.5491261273653776,18,1197.0,0.10846012397953012,18,1197.0
780.0,27,449.0,12.82857142857143,2.5778102705951422,27,1179.0,0.10087948337840567,27,1179.0
795.0,22,567.0,16.2,2.502782362275727,22,1149.0,0.10216652659310596,22,1149.0
810.0,24,633.0,18.085714285714285,2.0108786015181512,24,1342.0,0.06723312488175293,24,1342.0
825.0,21,863.0,25.38235294117647,2.4151213946821835,21,1312.0,0.07061928296189145,21,1312.0
840.0,22,1127.0,37.56666666666667,2.1196313826379627,22,1167.0,0.08253225878615916,22,1167.0
855.0,17,549.0,18.93103448275862,2.226680414423123,17,1064.0,0.06531335536678741,17,1064.0
870.0,13,151.0,4.870967741935484,2.4797769159579643,13,1012.0,0.0902152656237284,13,1012.0
885.0,15,233.0,7.766666666666667,2.8917891622004532,15,772.0,0.12676236067102606,15,772.0
900.0,16,328.0,10.933333333333334,3.1241813232147995,16,676.0,0.12459709310951514,16,676.0
915.0,26,652.0,22.482758620689655,0.9493937403041441,26,948.0,0.03571903450943785,26,948.0
930.0,31,1071.0,32.45454545454545,0.5600245166425224,31,1367.0,0.01309525571555273,31,1367.0
945.0,33,1541.0,45.3235294117647,0.012125599730424394,33,1837.0,0.0008878898929242661,33,1837.0
960.0,25,1478.0,41.05555555555556,2.0444325590551937,25,1851.0,0.07673610630092943,25,1851.0
975.0,17,725.0,20.13888888888889,2.7579152906397684,17,1784.0,0.11992571973720112,17,1784.0
990.0,22,746.0,20.16216216216216,1.8314589145532771,22,1740.0,0.06255422420685738,22,1740.0
1005.0,24,1041.0,26.692307692307693,3.2210024078442583,24,1670.0,0.14032452956254193,24,1670.0
1020.0,31,1375.0,36.18421052631579,1.853572744548138,31,2004.0,0.05719815842138732,31,2004.0
1035.0,33,1846.0,51.27777777777778,0.753302338697844,33,2475.0,0.026782395329643847,33,2475.0
1050.0,25,1173.0,32.583333333333336,2.4299381912105518,25,2173.0,0.10463943266431208,25,2173.0
1065.0,24,1435.0,42.205882352941174,2.6095887818593124,24,2074.0,0.08880000607945443,24,2074.0
1080.0,19,957.0,33.0,2.572175341855285,19,1708.0,0.09776629396740741,19,1708.0
1095.0,21,792.0,24.75,1.838218088265371,21,1947.0,0.0745342862418473,21,1947.0
1110.0,32,1205.0,35.44117647058823,0.718142274554834,32,2360.0,0.05672131431498767,32,2360.0
1125.0,24,1359.0,39.970588235294116,1.7797269872700625,24,2085.0,0.04458224681601826,24,2085.0
1140.0,20,1571.0,49.09375,3.417620383793715,20,1698.0,0.1662956462534926,20,1698.0
1155.0,22,1625.0,52.41935483870968,2.25034485535348,22,1762.0,0.06199075501740063,22,1762.0
1170.0,25,1994.0,71.21428571428571,0.8798757714830213,25,2097.0,0.010886639421004441,25,2097.0
1185.0,17,791.0,27.275862068965516,2.5381057133734797,17,1741.0,0.10609698863461924,17,1741.0
1200.0,17,628.0,20.933333333333334,3.3748622438854983,17,1211.0,0.15859774338113805,17,1211.0
1215.0,19,382.0,10.324324324324325,2.703667907816485,19,1170.0,0.11897687167556943,19,1170.0
1230.0,25,640.0,18.285714285714285,2.704681010492628,25,1161.0,0.08248884558193759,25,1161.0
1245.0,20,528.0,16.0,2.8473056124510094,20,1215.0,0.11898645855563383,20,1215.0
1260.0,23,835.0,26.93548387096774,2.458057960259293,23,1360.0,0.08758639761262134,23,1360.0
1275.0,18,611.0,22.62962962962963,2.2682408898852615,18,1007.0,0.0620739499660365,18,1007.0
1290.0,14,533.0,19.74074074074074,3.7204887681979333,14,773.0,0.14281859400394084,14,773.0
1305.0,19,562.0,17.5625,3.0533782367364672,19,791.0,0.11949682179861276,19,791.0
1320.0,21,326.0,9.878787878787879,2.083961209833911,21,816.0,0.0665007375947059,21,816.0
1335.0,16,307.0,9.59375,2.3711502521789614,16,684.0,0.07922766586226017,16,684.0
1350.0,18,435.0,13.59375,3.92062008089973,18,772.0,0.1847611443677772,18,772.0
1365.0,20,530.0,17.096774193548388,2.550286254627921,20,820.0,0.09033709832261193,20,820.0
1380.0,21,560.0,17.5,2.674671825820421,21,941.0,0.11351361344029257,21,941.0
1395.0,23,886.0,27.6875,2.8305534389696247,23,1176.0,0.08811439069008274,23,1176.0
1410.0,17,849.0,28.3,2.9339625484452747,17,1249.0,0.13352795917428797,17,1249.0
1425.0,13,309.0,10.655172413793103,3.6251333962934313,13,875.0,0.13681426631807397,13,875.0
1440.0,19,461.0,17.074074074074073,2.324271302462047,19,920.0,0.07800789467847777,19,920.0
1455.0,16,330.0,11.785714285714286,2.9718214674494403,16,916.0,0.11695294726441476,16,916.0
1470.0,17,311.0,10.724137931034482,2.8239442111031003,17,913.0,0.09271069563698572,17,913.0
1485.0,15,280.0,10.0,2.427804834692104,15,594.0,0.08248550849846954,15,594.0
1500.0,18,535.0,20.576923076923077,2.541174484315457,18,762.0,0.08849798870501661,18,762.0
1515.0,16,601.0,22.25925925925926,2.758435065571087,16,833.0,0.10466148011538924,16,833.0
1530.0,17,843.0,32.42307692307692,3.765376737359844,17,986.0,0.13132785045601952,17,986.0
1545.0,11,474.0,19.75,4.62468774448021,11,789.0,0.19145088675213348,11,789.0
1560.0,14,534.0,23.217391304347824,3.710682842045745,14,774.0,0.14803275549469508,14,774.0
1575.0,18,765.0,34.77272727272727,1.5553954773994056,18,1004.0,0.07366016838661225,18,1004.0
1590.0,16,918.0,36.72,3.819896633787049,16,1158.0,0.15784749302995543,16,1158.0
1605.0,12,413.0,17.208333333333332,3.7864751455237387,12,826.0,0.15573769093839349,12,826.0
1620.0,16,573.0,24.91304347826087,2.9416440488378033,16,986.0,0.08126333426275656,16,986.0
1635.0,13,693.0,28.875,3.5346583313879463,13,965.0,0.12223073630809182,13,965.0
1650.0,17,908.0,39.47826086956522,3.3145519806975186,17,1140.0,0.0715181509205408,17,1140.0
1665.0,9,213.0,9.26086956521739,4.73936445464641,9,722.0,0.24526914982850534,9,722.0
1680.0,14,197.0,8.565217391304348,3.0777852902263474,14,812.0,0.10351476401499196,14,812.0
1695.0,12,298.0,11.92,2.8167582889944067,12,595.0,0.08968194442874991,12,595.0
1710.0,13,451.0,18.791666666666668,2.1920914068228803,13,579.0,0.081019429852553,13,579.0
1725.0,14,642.0,25.68,4.04191412130831,14,673.0,0.15802809109683208,14,673.0
1740.0,11,276.0,11.04,4.377482076272634,11,547.0,0.19704000502044278,11,547.0
1755.0,14,441.0,19.17391304347826,3.9921624238699143,14,472.0,0.061818426533708205,14,472.0
1770.0,16,651.0,31.0,1.9550455459322817,16,682.0,0.05176894354311284,16,682.0
1785.0,19,906.0,39.391304347826086,1.2747200401957441,19,937.0,0.05711161176909023,19,937.0
1800.0,14,534.0,20.53846153846154,3.1875494888283424,14,801.0,0.13477316825627908,14,801.0
1815.0,9,117.0,4.5,3.936247716459197,9,467.0,0.17686175269633872,9,467.0
1830.0,14,147.0,6.125,2.290001101498807,14,556.0,0.050917998536380446,14,556.0
1845.0,17,339.0,13.56,2.8789101258726775,17,685.0,0.12986533301060454,17,685.0
1860.0,19,616.0,24.64,2.795780072491054,19,962.0,0.13246000010376613,19,962.0
1875.0,21,923.0,35.5,2.3812421909664243,21,1269.0,0.07014804959603213,21,1269.0
1890.0,22,1248.0,48.0,1.4437019055785558,22,1594.0,0.0632374004719193,22,1594.0
1905.0,25,1601.0,59.2962962962963,0.6783919021252076,25,1947.0,0.05444725762848764,25,1947.0
1920.0,18,1049.0,34.96666666666667,2.383741944603894,18,1710.0,0.06623743972579868,18,1710.0
1935.0,18,877.0,30.24137931034483,3.2687566570544657,18,1196.0,0.13657225494572792,18,1196.0
1950.0,15,250.0,7.8125,2.7547446472114805,15,961.0,0.13331584412585035,15,961.0
1965.0,17,390.0,12.1875,3.8014694607183364,17,813.0,0.16023287568489777,17,813.0
1980.0,16,392.0,13.517241379310345,2.606616517286345,16,617.0,0.09240320138032963,16,617.0
1995.0,19,410.0,13.666666666666666,2.2997535759964856,19,666.0,0.07990342720460863,19,666.0
2010.0,26,753.0,25.1,1.1186441727800218,26,986.0,0.05288135487844408,26,986.0
2025.0,21,856.0,25.939393939393938,2.415525679571055,21,1122.0,0.10373350375889256,21,1122.0
2040.0,17,479.0,14.515151515151516,2.516825374193516,17,1061.0,0.10805047976301654,17,1061.0
2055.0,25,804.0,24.363636363636363,2.5835674621212257,25,1152.0,0.07379990545432809,25,1152.0
2070.0,23,1078.0,34.774193548387096,2.9480015815290583,23,1430.0,0.06965733490231994,23,1430.0
2085.0,18,957.0,33.0,2.7115063172642886,18,1391.0,0.09124791524269261,18,1391.0
2100.0,22,1189.0,42.464285714285715,0.9690681955567274,22,1580.0,0.048326398007660816,22,1580.0
2115.0,28,1574.0,49.1875,1.0731860727225682,28,1965.0,0.03451411875794914,28,1965.0
2130.0,30,2012.0,60.96969696969697,0.49706726983995436,30,2403.0,0.03356594790609002,30,2403.0
2145.0,24,2066.0,60.76470588235294,2.3130438161728755,24,2410.0,0.06442484270636316,24,2410.0
2160.0,21,2140.0,66.875,2.4675667335984364,21,2482.0,0.07906191341448474,21,2482.0
2175.0,19,769.0,25.633333333333333,2.616810830776801,19,1966.0,0.1036150678718263,19,1966.0
2190.0,12,117.0,3.65625,2.843122279361377,12,1917.0,0.1171999537536286,12,1917.0
2205.0,19,206.0,6.645161290322581,1.981325880927438,19,1463.0,0.056330480053078266,19,1463.0
2220.0,15,382.0,13.642857142857142,4.123245212319822,15,820.0,0.20994247660350332,15,820.0
2235.0,16,389.0,11.441176470588236,2.2957130262711978,16,724.0,0.08641553392274638,16,724.0
2250.0,21,568.0,16.705882352941178,2.4415513867495986,21,773.0,0.09710982318710944,21,773.0
2265.0,22,736.0,21.02857142857143,2.2215613572436803,22,879.0,0.07869771071723043,22,879.0
2280.0,26,980.0,28.0,1.7840993021434233,26,1127.0,0.046973833657717616,26,1127.0
2295.0,15,770.0,22.0,3.742363882741075,15,967.0,0.16410571558717565,15,967.0
2310.0,21,1046.0,32.6875,1.9989459100843296,21,1164.0,0.07363803326236877,21,1164.0
2325.0,24,1252.0,40.38709677419355,2.2547346449384995,24,1370.0,0.06608973022077906,24,1370.0
2340.0,17,492.0,16.4,2.3981796832217097,17,1154.0,0.09427530314048947,17,1154.0
2355.0,18,326.0,10.1875,2.6226714531877624,18,1025.0,0.09476203105893385,18,1025.0
2370.0,32,690.0,21.5625,0.0032625918204660692,32,1375.0,0.00022916865249468437,32,1375.0
