step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,2.0,0.4,6.6294087271803885,2,2.0,0.476227871101758,2,2.0
30.0,3,10.0,1.1111111111111112,6.450882489333831,3,10.0,0.2677807506803111,3,10.0
45.0,3,40.0,4.444444444444445,5.7439986574935045,3,40.0,0.3421250900598981,3,40.0
60.0,4,56.0,5.090909090909091,6.78325437911796,4,56.0,0.3725132999281907,4,56.0
75.0,2,6.0,0.5,7.076990372971001,2,15.0,0.31047627375726633,2,15.0
90.0,5,48.0,5.333333333333333,5.499114370506064,5,48.0,0.33767764084402174,5,48.0
105.0,7,100.0,8.333333333333334,4.50910740324635,7,100.0,0.1796415528215798,7,100.0
120.0,8,117.0,8.357142857142858,5.076397843015258,8,117.0,0.16667648737955693,8,117.0
135.0,8,127.0,8.466666666666667,4.359755483187774,8,127.0,0.10346933991946404,8,127.0
150.0,4,80.0,5.333333333333333,7.510300152145928,4,100.0,0.38073872559749916,4,100.0
165.0,8,99.0,7.615384615384615,4.620283556989909,8,109.0,0.22845024979324557,8,109.0
180.0,10,191.0,12.733333333333333,3.685259387181286,10,201.0,0.15864797025448313,10,201.0
195.0,8,197.0,10.944444444444445,5.25627243755114,8,207.0,0.19563460206359817,8,207.0
210.0,9,151.0,8.38888888888889,4.675487114573645,9,176.0,0.19053153179303464,9,176.0
225.0,12,226.0,12.555555555555555,2.2845369757359446,12,251.0,0.07823988625581019,12,251.0
240.0,10,276.0,13.8,3.885839816699554,10,302.0,0.1537228245046586,10,302.0
255.0,12,348.0,16.571428571428573,3.6087557133497965,12,352.0,0.16333563299793183,12,352.0
270.0,10,149.0,7.095238095238095,4.210438084873442,10,300.0,0.18050610280234744,10,300.0
285.0,13,322.0,16.94736842105263,3.549267829438709,13,326.0,0.13024052289732863,13,326.0
300.0,13,360.0,18.0,3.221204072151246,13,373.0,0.10611273430234883,13,373.0
315.0,8,112.0,5.6,4.538654439155561,8,270.0,0.19180321273088916,8,270.0
330.0,9,221.0,11.631578947368421,5.432060925639155,9,224.0,0.2021734116492955,9,224.0
345.0,10,262.0,15.411764705882353,3.772261599910223,10,262.0,0.09287418863092355,10,262.0
360.0,7,167.0,9.823529411764707,4.479447213201239,7,194.0,0.20309374245666506,7,194.0
375.0,9,159.0,9.352941176470589,4.9111577426708415,9,186.0,0.20906902065388952,9,186.0
390.0,10,153.0,9.0,4.1412464983729285,10,180.0,0.10342846344930627,10,180.0
405.0,8,178.0,11.125,4.840493224518232,8,206.0,0.19059638431535245,8,206.0
420.0,5,73.0,4.5625,5.019463867348513,5,115.0,0.20840135946303953,5,115.0
435.0,9,172.0,12.285714285714286,3.5963572683054745,9,173.0,0.12647395387420227,9,173.0
450.0,8,200.0,12.5,4.283709894972347,8,201.0,0.15607342711353214,8,201.0
465.0,5,86.0,5.375,4.586353247834362,5,161.0,0.16645409599056615,5,161.0
480.0,5,145.0,9.0625,5.747682634580185,5,146.0,0.2312543854150417,5,146.0
495.0,9,131.0,8.733333333333333,4.645696597938608,9,131.0,0.19893191055161244,9,131.0
510.0,9,185.0,11.5625,4.66385025643174,9,185.0,0.22260507876514962,9,185.0
525.0,5,104.0,6.5,5.398471015476829,5,151.0,0.23807752990953535,5,151.0
540.0,9,122.0,8.133333333333333,4.636287801053904,9,169.0,0.1887152495198379,9,169.0
555.0,8,143.0,8.411764705882353,5.16124161762883,8,190.0,0.1987186329929318,8,190.0
570.0,12,279.0,16.41176470588235,2.7970858424331873,12,326.0,0.10007258712076086,12,326.0
585.0,7,128.0,6.7368421052631575,4.36156256844156,7,244.0,0.17211877817434845,7,244.0
600.0,10,263.0,15.470588235294118,4.372911714616689,10,263.0,0.18508949711906028,10,263.0
615.0,9,192.0,10.105263157894736,3.898764473263211,9,241.0,0.170345670784733,9,241.0
630.0,11,284.0,14.947368421052632,4.169866880598702,11,341.0,0.17996342481124333,11,341.0
645.0,7,126.0,6.631578947368421,5.673835922451286,7,264.0,0.24699945245830507,7,264.0
660.0,11,268.0,14.88888888888889,3.0726697214384475,11,325.0,0.0816725895049251,11,325.0
675.0,11,218.0,10.9,3.783062215636561,11,264.0,0.13404512532495189,11,264.0
690.0,13,412.0,21.68421052631579,2.773573201562279,13,420.0,0.11548370666957361,13,420.0
705.0,12,510.0,25.5,4.100858367213081,12,510.0,0.08314349739730197,12,510.0
720.0,7,145.0,7.631578947368421,5.214685960599909,7,412.0,0.24304804004168024,7,412.0
735.0,11,187.0,11.0,3.3321421009385803,11,187.0,0.10700384665459294,11,187.0
750.0,4,93.0,5.470588235294118,6.731434617329899,4,137.0,0.3338970344740439,4,137.0
765.0,6,51.0,3.642857142857143,5.378463369466282,6,66.0,0.21795386797987054,6,66.0
780.0,8,98.0,7.0,5.531738775219454,8,113.0,0.23444852500543156,8,113.0
795.0,6,70.0,4.375,5.041157711305213,6,103.0,0.22900675541185864,6,103.0
810.0,8,169.0,13.0,3.7777178247474574,8,169.0,0.16674465662908133,8,169.0
825.0,8,188.0,13.428571428571429,4.580753085291981,8,188.0,0.20164788961003274,8,188.0
840.0,2,27.0,1.8,6.852886858439721,2,112.0,0.38284246275510053,2,112.0
855.0,8,101.0,6.733333333333333,5.1304699104072045,8,101.0,0.223332389233056,8,101.0
870.0,4,71.0,4.733333333333333,5.997074512702162,4,103.0,0.33390235819781694,4,103.0
885.0,11,149.0,9.933333333333334,2.385412862814172,11,181.0,0.11247519595784858,11,181.0
900.0,8,215.0,11.944444444444445,4.760884949659215,8,255.0,0.22960254494426935,8,255.0
915.0,13,251.0,13.210526315789474,3.118533940864718,13,291.0,0.10932309039376469,13,291.0
930.0,10,180.0,8.571428571428571,3.2079341640460064,10,256.0,0.12414258356595831,10,256.0
945.0,12,334.0,16.7,4.334319596646557,12,342.0,0.13142143994606392,12,342.0
960.0,13,449.0,23.63157894736842,3.512986026840381,13,457.0,0.1280744858884578,13,457.0
975.0,7,138.0,6.571428571428571,4.418698432508581,7,380.0,0.17905144138632045,7,380.0
990.0,9,259.0,13.631578947368421,4.99434588702811,9,259.0,0.17531859063171792,9,259.0
1005.0,10,269.0,15.823529411764707,4.95991182586962,10,269.0,0.21250229404026338,10,269.0
1020.0,6,108.0,6.0,5.231495928844771,6,168.0,0.2342143439270162,6,168.0
1035.0,13,236.0,13.882352941176471,2.8537190938807937,13,236.0,0.10865748542397304,13,236.0
1050.0,11,317.0,16.68421052631579,3.0150979002071607,11,317.0,0.08953509829968403,11,317.0
1065.0,8,231.0,12.157894736842104,4.384330566019477,8,270.0,0.19542257579559008,8,270.0
1080.0,9,131.0,6.894736842105263,4.869947137788898,9,224.0,0.22429039337227777,9,224.0
1095.0,13,288.0,16.0,2.7888132035500117,13,327.0,0.11740076549129319,13,327.0
1110.0,13,333.0,15.857142857142858,3.2962099579518656,13,357.0,0.12735933776161718,13,357.0
1125.0,8,207.0,10.35,4.485626146838659,8,275.0,0.19536878156349352,8,275.0
1140.0,13,186.0,9.3,3.4908456083627506,13,254.0,0.11961693468209941,13,254.0
1155.0,14,310.0,14.761904761904763,3.261857252246978,14,369.0,0.07621421599965042,14,369.0
1170.0,15,362.0,17.238095238095237,2.3053961619777503,15,421.0,0.047547575266121765,15,421.0
1185.0,8,170.0,8.5,4.086164302978415,8,358.0,0.18446180976416623,8,358.0
1200.0,7,144.0,7.578947368421052,5.5039151152741566,7,193.0,0.2690635209971904,7,193.0
1215.0,9,130.0,7.222222222222222,5.18058415102291,9,145.0,0.23640254790637288,9,145.0
1230.0,7,102.0,6.375,5.414679621150089,7,112.0,0.22990306310433603,7,112.0
1245.0,7,133.0,8.866666666666667,5.158413512798643,7,133.0,0.2291946486708059,7,133.0
1260.0,7,178.0,11.866666666666667,5.400437637375339,7,178.0,0.25009808647226767,7,178.0
1275.0,11,272.0,18.133333333333333,3.676932058148687,11,272.0,0.1414938402258141,11,272.0
1290.0,9,122.0,6.777777777777778,3.67719169886857,9,184.0,0.16846497968091323,9,184.0
1305.0,14,282.0,17.625,1.3491761338641204,14,282.0,0.09772845478109529,14,282.0
1320.0,11,291.0,14.55,4.318525121471918,11,312.0,0.19724673141530635,11,312.0
1335.0,9,124.0,6.2,4.324788450954815,9,236.0,0.21705719165395518,9,236.0
1350.0,12,277.0,15.38888888888889,3.485485530911506,12,277.0,0.1321287698182595,12,277.0
1365.0,11,257.0,13.526315789473685,4.349842639102417,11,261.0,0.18175662524463734,11,261.0
1380.0,11,274.0,15.222222222222221,3.1486461100379612,11,274.0,0.1035620529627707,11,274.0
1395.0,6,102.0,5.368421052631579,4.287628875982716,6,212.0,0.2129537080753557,6,212.0
1410.0,7,192.0,10.666666666666666,5.008080220816383,7,194.0,0.18716680224706594,7,194.0
1425.0,9,175.0,10.294117647058824,5.446114472577253,9,177.0,0.20972600343841327,9,177.0
1440.0,8,166.0,9.764705882352942,4.645228977412414,8,173.0,0.18852472298529296,8,173.0
1455.0,11,260.0,16.25,3.339148248176536,11,262.0,0.1650546017457983,11,262.0
1470.0,9,157.0,8.263157894736842,3.5573140312993043,9,222.0,0.12817837785608624,9,222.0
1485.0,12,314.0,18.470588235294116,1.7835340837212335,12,314.0,0.077143021131688,12,314.0
1500.0,9,160.0,8.0,3.4691019051199277,9,274.0,0.14118633413844495,9,274.0
1515.0,11,170.0,8.095238095238095,3.6110684896649703,11,311.0,0.16617339334612963,11,311.0
1530.0,14,217.0,10.333333333333334,3.4455079368191406,14,358.0,0.11619369906205915,14,358.0
1545.0,8,181.0,8.619047619047619,3.92315061616017,8,314.0,0.1613197994936951,8,314.0
1560.0,13,324.0,15.428571428571429,4.256701693265981,13,351.0,0.1218137311771286,13,351.0
1575.0,8,253.0,12.65,4.353754346940546,8,306.0,0.20708933833243523,8,306.0
1590.0,13,204.0,10.2,3.4423597055871844,13,257.0,0.08130840997315952,13,257.0
1605.0,11,238.0,11.9,4.7948566411565,11,301.0,0.21167475126090668,11,301.0
1620.0,10,260.0,14.444444444444445,4.2101211693424965,10,273.0,0.20640103971340892,10,273.0
1635.0,4,80.0,4.444444444444445,5.591568718829754,4,179.0,0.28485762212509225,4,179.0
1650.0,9,166.0,11.066666666666666,4.606660617543422,9,166.0,0.17444807252769773,9,166.0
1665.0,5,84.0,5.6,6.708637244529284,5,101.0,0.35108523493376154,5,101.0
1680.0,9,141.0,10.071428571428571,2.9990094589051375,9,158.0,0.11589242812762708,9,158.0
1695.0,13,305.0,17.941176470588236,1.322694619172824,13,322.0,0.10204695592400707,13,322.0
1710.0,11,316.0,15.047619047619047,3.7888119987067124,11,354.0,0.16468159945087443,11,354.0
1725.0,9,270.0,13.5,4.38936983599332,9,336.0,0.19250110048480387,9,336.0
1740.0,11,416.0,21.894736842105264,4.642800836810042,11,437.0,0.16720076531250314,11,437.0
1755.0,6,147.0,8.166666666666666,5.055280510437588,6,269.0,0.17745076790680375,6,269.0
1770.0,11,279.0,18.6,3.6922153854694972,11,300.0,0.15284902107061932,11,300.0
1785.0,5,73.0,4.294117647058823,4.516270690434697,5,181.0,0.2161884925960906,5,181.0
1800.0,7,157.0,10.466666666666667,5.307224718365551,7,157.0,0.2208846372314533,7,157.0
1815.0,9,160.0,10.666666666666666,5.125337691101295,9,160.0,0.24692884937943604,9,160.0
1830.0,8,157.0,9.8125,5.475797806918653,8,157.0,0.22311825562541795,8,157.0
1845.0,6,176.0,11.0,5.842216676998609,6,185.0,0.2993873709702634,6,185.0
1860.0,8,99.0,6.1875,4.021438710922167,8,108.0,0.17149301253684926,8,108.0
1875.0,8,155.0,9.117647058823529,5.0327876941181255,8,164.0,0.22200164133757921,8,164.0
1890.0,6,132.0,8.25,5.731040396387829,6,132.0,0.21718338118167857,6,132.0
1905.0,4,69.0,4.928571428571429,7.183249580987106,4,73.0,0.3603665723679848,4,73.0
1920.0,5,62.0,4.428571428571429,5.204385473598046,5,62.0,0.23119849916112473,5,62.0
1935.0,6,87.0,6.214285714285714,4.702158809543411,6,87.0,0.1931763779352447,6,87.0
1950.0,4,62.0,4.428571428571429,5.71228689173276,4,71.0,0.26268691678997336,4,71.0
1965.0,6,84.0,6.0,5.784328135790226,6,94.0,0.34252146643900394,6,94.0
1980.0,7,131.0,9.357142857142858,5.92946953237469,7,131.0,0.2233725164290191,7,131.0
1995.0,7,167.0,11.133333333333333,3.28610945051608,7,167.0,0.06601894484321541,7,167.0
2010.0,3,63.0,3.9375,6.396486371658655,3,107.0,0.32473985701992875,3,107.0
2025.0,7,79.0,5.266666666666667,5.674560557764876,7,111.0,0.26526859418194537,7,111.0
2040.0,7,99.0,6.6,4.810677130525122,7,134.0,0.2304069770546129,7,134.0
2055.0,8,94.0,5.875,5.495839583011923,8,109.0,0.232559737226081,8,109.0
2070.0,5,113.0,7.533333333333333,6.407112486317499,5,121.0,0.2748976863391296,5,121.0
2085.0,6,117.0,9.0,4.8667295227977,6,120.0,0.19586630492588686,6,120.0
2100.0,3,14.0,1.0,6.639952831049188,3,63.0,0.35975009390927,3,63.0
2115.0,7,77.0,5.923076923076923,4.774027312454179,7,77.0,0.08747951239722346,7,77.0
2130.0,7,158.0,12.153846153846153,4.316564236834124,7,158.0,0.17490426029021205,7,158.0
2145.0,2,21.0,1.5,6.674482649247666,2,91.0,0.238968255721095,2,91.0
2160.0,2,30.0,3.0,6.7180524573979215,2,30.0,0.30021277459662943,2,30.0
2175.0,3,25.0,2.272727272727273,8.669210443491586,3,25.0,0.49554120024820975,3,25.0
2190.0,5,60.0,5.454545454545454,4.64383727394881,5,60.0,0.2233454858048696,5,60.0
