step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,8.0,1.6,6.9724475716817365,2,8.0,0.4902481286197593,2,8.0
30.0,3,9.0,1.125,6.5207453573974385,3,9.0,0.27621812931488965,3,9.0
45.0,4,54.0,6.0,7.27211538570631,4,54.0,0.40515667695025703,4,54.0
60.0,3,70.0,7.0,8.008014519289867,3,70.0,0.4683915396150652,3,70.0
75.0,5,46.0,4.181818181818182,6.285937297725283,5,46.0,0.32169723411100126,5,46.0
90.0,5,49.0,4.454545454545454,6.990489581448515,5,49.0,0.3530777862345126,5,49.0
105.0,7,99.0,8.25,3.593353529609091,7,99.0,0.15979103265825007,7,99.0
120.0,9,122.0,8.133333333333333,4.6502615074214475,9,122.0,0.13421722781883955,9,122.0
135.0,7,174.0,10.875,5.660707295485418,7,174.0,0.2528297727759342,7,174.0
150.0,6,135.0,9.0,6.046431579401163,6,137.0,0.31572860782379775,6,137.0
165.0,8,114.0,8.142857142857142,4.839010105061727,8,114.0,0.24863396505468316,8,114.0
180.0,10,241.0,17.214285714285715,2.4195596590125743,10,241.0,0.11763679206303118,10,241.0
195.0,9,256.0,14.222222222222221,4.431448106438769,9,256.0,0.16832388340027804,9,256.0
210.0,9,200.0,10.526315789473685,4.447812415877205,9,226.0,0.17455986382729963,9,226.0
225.0,9,124.0,6.526315789473684,4.441873924375117,9,198.0,0.19334122817678295,9,198.0
240.0,11,272.0,16.0,3.9100121923045124,11,298.0,0.14116807438743134,11,298.0
255.0,9,313.0,17.38888888888889,4.514465590031185,9,318.0,0.18911558660017608,9,318.0
270.0,7,68.0,3.7777777777777777,5.3511058623620675,7,222.0,0.28239814476316855,7,222.0
285.0,10,193.0,11.352941176470589,4.889930149762969,10,198.0,0.18385241902217803,10,198.0
300.0,9,182.0,10.705882352941176,4.221831749928193,9,193.0,0.15910194196425914,9,193.0
315.0,7,103.0,6.0588235294117645,4.9574739861940165,7,114.0,0.2208385822281338,7,114.0
330.0,10,164.0,10.25,3.890893834492318,10,167.0,0.15275325619129776,10,167.0
345.0,8,164.0,9.647058823529411,4.566090571134293,8,167.0,0.1889128880885471,8,167.0
360.0,10,242.0,14.235294117647058,3.7786622315403897,10,245.0,0.14615810775356278,10,245.0
375.0,12,369.0,19.42105263157895,4.078599258461122,12,372.0,0.1481571597808157,12,372.0
390.0,10,193.0,9.65,4.379289276579188,10,297.0,0.19168504843399864,10,297.0
405.0,13,348.0,18.31578947368421,3.3131049426309485,13,348.0,0.10245370185324838,13,348.0
420.0,9,245.0,12.894736842105264,5.052931915766779,9,285.0,0.22759048506538168,9,285.0
435.0,10,187.0,9.35,3.3049021217995183,10,258.0,0.1260898078317542,10,258.0
450.0,14,194.0,9.7,3.57179630500328,14,265.0,0.15789738632660283,14,265.0
465.0,13,245.0,11.666666666666666,3.4218970859673328,13,308.0,0.11114926008952876,13,308.0
480.0,9,196.0,8.909090909090908,4.407978817828373,9,350.0,0.18770128930572633,9,350.0
495.0,11,270.0,12.272727272727273,4.320449338455318,11,349.0,0.16921703592642384,11,349.0
510.0,12,217.0,10.333333333333334,3.9132389147206266,12,308.0,0.1494291696985314,12,308.0
525.0,10,254.0,12.095238095238095,3.4817968323356245,10,313.0,0.14815313527241708,10,313.0
540.0,13,257.0,12.238095238095237,4.104482909969697,13,319.0,0.16521974732001632,13,319.0
555.0,14,408.0,18.545454545454547,3.4497608415010217,14,423.0,0.12212567467034965,14,423.0
570.0,11,285.0,12.391304347826088,3.5281779028091904,11,404.0,0.144008417836193,11,404.0
585.0,16,473.0,21.5,3.0917268492511165,16,488.0,0.06037361877148522,16,488.0
600.0,10,288.0,13.090909090909092,4.518280572496817,10,404.0,0.20119859276813654,10,404.0
615.0,13,357.0,16.227272727272727,3.3573514510900053,13,435.0,0.12123309629889262,13,435.0
630.0,10,179.0,8.136363636363637,3.4589496235134294,10,360.0,0.11762173643590566,10,360.0
645.0,13,347.0,17.35,4.071631536153111,13,422.0,0.09537992808626919,13,422.0
660.0,10,440.0,20.952380952380953,4.36701333462248,10,525.0,0.18955523719197073,10,525.0
675.0,11,225.0,10.227272727272727,3.6221411992021384,11,374.0,0.15359091993299756,11,374.0
690.0,13,419.0,20.95,3.3582260011535836,13,429.0,0.10922612022392325,13,429.0
705.0,10,332.0,17.473684210526315,4.299132398503765,10,346.0,0.17520449025926682,10,346.0
720.0,7,99.0,5.2105263157894735,4.738183338880045,7,295.0,0.23296525467883836,7,295.0
735.0,12,234.0,12.31578947368421,3.2434869519032574,12,238.0,0.08683079476269681,12,238.0
750.0,7,205.0,10.789473684210526,5.054924771113669,7,250.0,0.2477213827758533,7,250.0
765.0,7,164.0,9.11111111111111,5.20501006410647,7,181.0,0.2024647490323456,7,181.0
780.0,8,92.0,5.411764705882353,5.766974198045204,8,131.0,0.28926069239140567,8,131.0
795.0,7,84.0,4.9411764705882355,4.627335928413864,7,127.0,0.252256078157978,7,127.0
810.0,10,143.0,8.411764705882353,3.9993788326427153,10,182.0,0.1454169896221543,10,182.0
825.0,9,230.0,14.375,4.083350539128668,9,236.0,0.13363563903913941,9,236.0
840.0,5,101.0,5.9411764705882355,5.936257496083872,5,185.0,0.29806502743891145,5,185.0
