step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,6.0,1.2,7.353839612074703,2,6.0,0.48914591634577026,2,6.0
30.0,6,45.0,5.625,3.1791504870800544,6,45.0,0.23361155551447987,6,45.0
45.0,5,62.0,5.636363636363637,6.176705866329666,5,62.0,0.28156198953693,5,62.0
60.0,6,123.0,9.461538461538462,6.191284549355216,6,123.0,0.26520434840028784,6,123.0
75.0,4,102.0,7.285714285714286,5.865543905515811,4,114.0,0.2671242590032339,4,114.0
90.0,7,75.0,5.357142857142857,5.098956623946806,7,87.0,0.21555976059127407,7,87.0
105.0,8,147.0,10.5,5.618206806289232,8,147.0,0.16959060800160194,8,147.0
120.0,8,168.0,11.2,4.77248415340813,8,168.0,0.1624693458710862,8,168.0
135.0,6,141.0,8.8125,4.107499507897252,6,147.0,0.13882509701042609,6,147.0
150.0,6,107.0,7.133333333333334,6.296132915707116,6,110.0,0.3236041150316249,6,110.0
165.0,5,67.0,4.785714285714286,5.796936063908739,5,81.0,0.2570843216147555,5,81.0
180.0,7,93.0,6.642857142857143,5.1059194032227095,7,107.0,0.19365104635264246,7,107.0
195.0,8,144.0,9.6,4.892186250409593,8,144.0,0.17493056688664033,8,144.0
210.0,5,116.0,7.25,5.831078112540973,5,130.0,0.2687417464339188,5,130.0
225.0,8,125.0,8.928571428571429,3.282339016014744,8,131.0,0.09751233391402014,8,131.0
240.0,5,72.0,4.5,5.3440309745769765,5,115.0,0.26461585267597343,5,115.0
255.0,10,189.0,11.8125,3.774725013149539,10,195.0,0.10545892865981289,10,195.0
270.0,6,137.0,8.058823529411764,6.093581573213859,6,182.0,0.28370527845492527,6,182.0
285.0,6,47.0,2.9375,5.715471502159439,6,107.0,0.31322906124988315,6,107.0
300.0,11,169.0,10.5625,3.174778739761608,11,191.0,0.11796470886386509,11,191.0
315.0,8,172.0,9.555555555555555,4.295139961982847,8,183.0,0.1914862161238349,8,183.0
330.0,7,97.0,6.0625,5.188657728948037,7,129.0,0.22480625083315406,7,129.0
345.0,9,125.0,7.8125,4.693943314311749,9,157.0,0.18729003431151267,9,157.0
360.0,8,196.0,12.25,5.627611064573173,8,202.0,0.21961904119550615,8,202.0
375.0,5,51.0,3.4,5.994156054220264,5,115.0,0.28356107884635995,5,115.0
390.0,10,143.0,10.214285714285714,3.0155210229431098,10,143.0,0.11940453613517828,10,143.0
405.0,7,155.0,9.6875,4.718901110654171,7,155.0,0.20691793859130134,7,155.0
420.0,8,102.0,6.375,4.766640328575739,8,118.0,0.17890033993055787,8,118.0
435.0,9,153.0,9.0,3.8777280741877083,9,169.0,0.14516297236671927,9,169.0
450.0,9,190.0,11.176470588235293,4.809153602354884,9,206.0,0.18314593277603367,9,206.0
465.0,4,83.0,5.1875,4.50491260105991,4,172.0,0.17583458741888128,4,172.0
480.0,4,143.0,8.9375,7.620790515626112,4,159.0,0.3995144888348641,4,159.0
495.0,9,238.0,15.866666666666667,3.0173536635820444,9,254.0,0.12443695182703014,9,254.0
510.0,8,234.0,13.764705882352942,4.8030437344994805,8,234.0,0.21515488229450735,8,234.0
525.0,4,70.0,4.375,5.472612266803583,4,145.0,0.27949387750241567,4,145.0
540.0,6,154.0,10.266666666666667,6.2166340039108725,6,154.0,0.24159804807598956,6,154.0
555.0,8,140.0,9.333333333333334,5.255658172918557,8,140.0,0.20293504985001903,8,140.0
570.0,6,108.0,7.2,4.964748678627793,6,113.0,0.20848484577719742,6,113.0
585.0,6,101.0,7.214285714285714,5.875248481894244,6,101.0,0.2317568353332548,6,101.0
600.0,5,85.0,6.538461538461538,7.152828387202863,5,85.0,0.30615717123695996,5,85.0
615.0,4,29.0,2.4166666666666665,6.738397452260952,4,29.0,0.3148387864065902,4,29.0
630.0,4,31.0,2.5833333333333335,6.8247999955185845,4,39.0,0.3618357468685941,4,39.0
645.0,7,115.0,10.454545454545455,3.895093447502207,7,115.0,0.1962011221283079,7,115.0
660.0,8,158.0,10.533333333333333,3.859299511580089,8,158.0,0.11240318519665225,8,158.0
675.0,11,174.0,10.235294117647058,4.067778767977612,11,174.0,0.12133127741785142,11,174.0
690.0,5,48.0,2.6666666666666665,5.14673005020116,5,176.0,0.23307691503434436,5,176.0
705.0,7,142.0,8.875,4.811975052194568,7,142.0,0.16723768571896483,7,142.0
720.0,8,200.0,13.333333333333334,4.947662089815604,8,200.0,0.17045734647110009,8,200.0
735.0,7,232.0,14.5,4.757507035999917,7,233.0,0.23222698370181175,7,233.0
750.0,3,16.0,1.0,7.007562678656054,3,138.0,0.35919028765736766,3,138.0
765.0,5,76.0,5.846153846153846,6.425063060445397,5,76.0,0.27892826057817965,5,76.0
780.0,9,183.0,15.25,2.7495913916224346,9,183.0,0.19457920672998105,9,183.0
795.0,11,226.0,13.294117647058824,4.074917885691671,11,226.0,0.15569218435956755,11,226.0
810.0,6,92.0,5.411764705882353,5.76301072025463,6,171.0,0.22421638930962254,6,171.0
825.0,8,197.0,14.071428571428571,4.599991945882031,8,197.0,0.18835921802083047,8,197.0
840.0,3,43.0,2.6875,5.744491342063536,3,125.0,0.3037687190961143,3,125.0
855.0,9,132.0,8.8,4.892599692632532,9,132.0,0.2115416204537022,9,132.0
870.0,9,157.0,9.8125,4.529277858824582,9,157.0,0.18721270644839183,9,157.0
885.0,11,282.0,16.58823529411765,3.7859685805369336,11,282.0,0.17758039102283205,11,282.0
900.0,6,121.0,7.117647058823529,4.800476661635105,6,228.0,0.17922245726840302,6,228.0
915.0,10,234.0,14.625,3.717835600710274,10,234.0,0.11278592503039454,10,234.0
930.0,10,222.0,12.333333333333334,3.741761500555898,10,222.0,0.09193292230240406,10,222.0
945.0,6,106.0,5.888888888888889,5.139069784705379,6,201.0,0.2204025792954531,6,201.0
960.0,10,234.0,14.625,4.494852466822271,10,234.0,0.17733343604487045,10,234.0
975.0,9,262.0,15.411764705882353,5.383864188018679,9,262.0,0.2333024326045266,9,262.0
990.0,4,28.0,1.6470588235294117,6.174128354344027,4,167.0,0.2686095932266646,4,167.0
1005.0,6,87.0,6.214285714285714,6.838912345459968,6,89.0,0.2794152124394532,6,89.0
1020.0,5,107.0,7.642857142857143,5.7857742526398415,5,109.0,0.28878099853558814,5,109.0
1035.0,7,82.0,6.3076923076923075,5.400995071389085,7,84.0,0.20994353603527444,7,84.0
1050.0,6,79.0,6.076923076923077,4.863262810657876,6,79.0,0.15014810202037615,6,79.0
1065.0,6,87.0,6.6923076923076925,5.282384994816793,6,87.0,0.24661260236182292,6,87.0
1080.0,7,108.0,8.307692307692308,5.942647838125596,7,108.0,0.278985968567311,7,108.0
1095.0,7,105.0,7.0,5.324279394885338,7,105.0,0.1819722474709228,7,105.0
1110.0,10,182.0,11.375,4.654377405423524,10,182.0,0.12172024780264529,10,182.0
1125.0,10,189.0,11.8125,4.4001939549196125,10,189.0,0.13724584602614784,10,189.0
1140.0,7,175.0,10.9375,5.5200227575481815,7,177.0,0.2288849154342313,7,177.0
1155.0,5,81.0,4.764705882352941,4.472971507964913,5,131.0,0.17754970924961044,5,131.0
1170.0,7,160.0,10.666666666666666,4.696965267808219,7,162.0,0.18093392073695255,7,162.0
1185.0,8,201.0,13.4,3.9899342645022293,8,203.0,0.16879248570294814,8,203.0
1200.0,8,177.0,10.411764705882353,4.675278594864967,8,178.0,0.19183279613761042,8,178.0
