step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,4.0,0.8,7.060034567568643,2,4.0,0.4783187560412381,2,4.0
30.0,3,10.0,1.25,6.4820224347318005,3,10.0,0.31171736860778176,3,10.0
45.0,6,65.0,7.222222222222222,3.645725676640579,6,65.0,0.26244901129158726,6,65.0
60.0,6,123.0,9.461538461538462,6.466083808686083,6,123.0,0.31892645220999827,6,123.0
75.0,8,150.0,10.714285714285714,4.202369468559836,8,150.0,0.18478204942276744,8,150.0
90.0,4,48.0,3.2,6.837215333254415,4,89.0,0.32352485953120974,4,89.0
105.0,8,148.0,12.333333333333334,4.302566299844862,8,148.0,0.16476888185791652,8,148.0
120.0,8,176.0,11.733333333333333,4.523079596804581,8,176.0,0.1487462662837612,8,176.0
135.0,6,146.0,9.125,4.25480222673642,6,152.0,0.136225855519052,6,152.0
150.0,6,107.0,7.133333333333334,6.127495536974555,6,111.0,0.3191340917978282,6,111.0
165.0,5,64.0,4.571428571428571,5.990154248032607,5,77.0,0.2860347028831495,5,77.0
180.0,7,88.0,6.285714285714286,4.31502764548986,7,101.0,0.1562538381332678,7,101.0
195.0,8,141.0,9.4,4.42127489773097,8,141.0,0.16481961896795014,8,141.0
210.0,9,209.0,13.0625,4.1311093450908425,9,209.0,0.16723603070791854,9,209.0
225.0,6,106.0,6.235294117647059,4.540628314334364,6,155.0,0.21852307056363904,6,155.0
240.0,8,223.0,13.9375,4.804124538643281,8,223.0,0.18607507693434736,8,223.0
255.0,6,70.0,4.117647058823529,4.523663912011727,6,155.0,0.21312655140397532,6,155.0
270.0,10,190.0,11.875,4.636327277364865,10,190.0,0.18239340497532017,10,190.0
285.0,9,244.0,14.352941176470589,4.736525248520408,9,251.0,0.24263596338329846,9,251.0
300.0,8,90.0,5.0,4.644786394653533,8,176.0,0.22867824356771932,8,176.0
315.0,13,223.0,12.38888888888889,3.2585760099405716,13,230.0,0.10007637772356709,13,230.0
330.0,9,202.0,11.222222222222221,4.561007520617489,9,242.0,0.19401315897862914,9,242.0
345.0,11,261.0,14.5,3.9607930400741984,11,301.0,0.15492646049872374,11,301.0
360.0,6,103.0,5.722222222222222,6.305178196564912,6,239.0,0.28925416235850404,6,239.0
375.0,10,224.0,14.0,4.07274253947186,10,257.0,0.1443094574292574,10,257.0
390.0,7,141.0,7.833333333333333,5.74340990526775,7,182.0,0.28187608912100065,7,182.0
405.0,10,278.0,15.444444444444445,4.933930564384396,10,278.0,0.22542008831710206,10,278.0
420.0,13,428.0,23.77777777777778,3.5795476501138697,13,428.0,0.17209004770908998,13,428.0
435.0,9,318.0,15.142857142857142,3.5030513900248765,9,372.0,0.1420665801672442,9,372.0
450.0,13,164.0,7.809523809523809,4.177087930808222,13,263.0,0.17603720230744052,13,263.0
465.0,17,390.0,19.5,1.0201528988239768,17,444.0,0.029669400690479554,17,444.0
480.0,17,482.0,20.083333333333332,3.119878338847227,17,536.0,0.09034489594113723,17,536.0
495.0,15,546.0,21.84,4.270545000228634,15,600.0,0.1525704375128984,15,600.0
510.0,11,186.0,8.08695652173913,2.7989276788804998,11,510.0,0.096465393165944,11,510.0
525.0,13,218.0,9.478260869565217,2.5049904164460757,13,640.0,0.1133944093628334,13,640.0
540.0,12,320.0,13.333333333333334,3.3438834623425913,12,579.0,0.130439554065507,12,579.0
555.0,14,500.0,21.73913043478261,3.76746145149608,14,502.0,0.16360578567130013,14,502.0
570.0,14,446.0,19.391304347826086,3.2773952892824143,14,473.0,0.12363045423963893,14,473.0
585.0,10,174.0,7.565217391304348,3.7172572482303208,10,376.0,0.14756966875895064,10,376.0
600.0,14,355.0,16.904761904761905,3.794600995421095,14,382.0,0.14093734497548838,14,382.0
615.0,13,327.0,14.863636363636363,3.346239678964611,13,405.0,0.13623933705199764,13,405.0
630.0,12,326.0,14.818181818181818,4.228241994782111,12,444.0,0.204195188885913,12,444.0
645.0,9,144.0,6.545454545454546,5.020787256405685,9,365.0,0.1995932334712125,9,365.0
660.0,14,320.0,16.0,2.549809865696871,14,411.0,0.06422739859379209,14,411.0
675.0,13,299.0,13.590909090909092,3.382640833121423,13,375.0,0.11019003368920299,13,375.0
690.0,15,365.0,16.59090909090909,2.8719936842567715,15,401.0,0.08136287280549846,15,401.0
705.0,9,172.0,7.818181818181818,4.2177087491948635,9,400.0,0.19220448257616227,9,400.0
720.0,12,281.0,13.380952380952381,4.3435566313788705,12,317.0,0.10886632666189447,12,317.0
735.0,10,206.0,10.3,4.241511970522935,10,274.0,0.17954075467748715,10,274.0
750.0,12,366.0,19.263157894736842,4.165541397041631,12,366.0,0.135998266356618,12,366.0
765.0,10,365.0,19.210526315789473,4.284674307355136,10,370.0,0.16343491712315103,10,370.0
780.0,8,78.0,4.105263157894737,4.604205772780092,8,265.0,0.1949430333369336,8,265.0
795.0,8,135.0,7.5,4.855685780440816,8,161.0,0.2514084166441786,8,161.0
810.0,13,223.0,12.38888888888889,2.806156302932534,13,249.0,0.0994368456844264,13,249.0
825.0,11,275.0,13.75,3.6847600778167697,11,320.0,0.1619230527841743,11,320.0
840.0,7,180.0,8.571428571428571,4.976548332901888,7,286.0,0.189105540488718,7,286.0
855.0,8,118.0,5.9,4.416850434396851,8,201.0,0.19948974601845934,8,201.0
870.0,11,206.0,10.3,4.168355559419849,11,239.0,0.15519699308259663,11,239.0
885.0,12,217.0,12.055555555555555,3.526590030199129,12,244.0,0.1066077019140533,12,244.0
900.0,9,299.0,15.736842105263158,4.472475136809862,9,333.0,0.19858480038276222,9,333.0
915.0,9,96.0,4.8,3.6493796609981457,9,270.0,0.1613760331986239,9,270.0
930.0,11,242.0,11.523809523809524,4.960281371950046,11,249.0,0.1479792695856985,11,249.0
945.0,13,338.0,18.77777777777778,2.7750675733078105,13,345.0,0.09896881194072263,13,345.0
960.0,14,468.0,23.4,2.658981189967925,14,475.0,0.08228970964174591,14,475.0
975.0,7,159.0,7.571428571428571,4.4624689642391715,7,406.0,0.21506882915388031,7,406.0
990.0,9,281.0,15.61111111111111,4.446331856574928,9,281.0,0.13686889328340748,9,281.0
1005.0,5,72.0,4.5,5.829032086462604,5,184.0,0.3093632136017534,5,184.0
1020.0,8,172.0,10.117647058823529,4.335859185018632,8,172.0,0.10656737311904756,8,172.0
1035.0,7,145.0,8.529411764705882,4.174316318913462,7,160.0,0.20591289789347805,7,160.0
1050.0,9,158.0,9.875,3.732048229291122,9,164.0,0.10888482580044667,9,164.0
1065.0,6,103.0,6.4375,5.60228573165011,6,127.0,0.2510388274404756,6,127.0
1080.0,9,178.0,11.125,5.008599813015326,9,202.0,0.18912209084970974,9,202.0
1095.0,8,128.0,7.529411764705882,4.314676251171916,8,161.0,0.17882856979512982,8,161.0
1110.0,10,155.0,8.61111111111111,4.236986337251513,10,179.0,0.16581642375900452,10,179.0
1125.0,12,195.0,10.833333333333334,3.661004708114316,12,219.0,0.13295445250697482,12,219.0
1140.0,10,199.0,11.055555555555555,4.430831448273362,10,228.0,0.1532002708257099,10,228.0
1155.0,6,122.0,6.777777777777778,4.572607332866326,6,182.0,0.1938445876396779,6,182.0
1170.0,7,49.0,3.0625,5.4548109888769405,7,66.0,0.19574413571595717,7,66.0
1185.0,10,182.0,13.0,3.0115709516994937,10,185.0,0.14860835429005528,10,185.0
1200.0,12,290.0,16.11111111111111,4.00334183011555,12,293.0,0.14260967707913333,12,293.0
1215.0,6,136.0,7.157894736842105,4.752192882078488,6,264.0,0.222719394437119,6,264.0
1230.0,11,263.0,14.61111111111111,4.542386483441706,11,263.0,0.164159119274747,11,263.0
1245.0,9,249.0,13.833333333333334,3.933260477391406,9,249.0,0.1731746799748905,9,249.0
1260.0,10,268.0,14.88888888888889,4.486822507618242,10,268.0,0.17813293391185311,10,268.0
1275.0,9,137.0,7.2105263157894735,4.683518939073289,9,210.0,0.223804691973474,9,210.0
1290.0,9,213.0,11.210526315789474,4.5892149149585535,9,225.0,0.17594314134446384,9,225.0
1305.0,6,99.0,5.5,4.986155132003917,6,192.0,0.25814030017088746,6,192.0
1320.0,10,172.0,9.555555555555555,4.196542290299522,10,265.0,0.15965842256685284,10,265.0
1335.0,7,222.0,12.333333333333334,4.07076341030116,7,250.0,0.19027255721778616,7,250.0
1350.0,9,281.0,15.61111111111111,4.31868391144164,9,300.0,0.1903325508122979,9,300.0
