step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,1,2.0,0.4,7.474761631417019,1,2.0,0.5703673639670395,1,2.0
30.0,5,23.0,2.5555555555555554,5.35357011670559,5,23.0,0.25099791561085255,5,23.0
45.0,3,42.0,4.2,6.81856648460132,3,42.0,0.34769677095108503,3,42.0
60.0,4,60.0,5.454545454545454,7.895070506069158,4,60.0,0.4022286541712779,4,60.0
75.0,2,10.0,0.8333333333333334,7.463750487187035,2,21.0,0.423531382144055,2,21.0
90.0,4,33.0,3.6666666666666665,5.965089323548682,4,37.0,0.2720648728290685,4,37.0
105.0,5,53.0,4.818181818181818,5.416350556939423,5,57.0,0.20846696626281824,5,57.0
120.0,8,94.0,7.230769230769231,4.289116758964932,8,98.0,0.12526923676109883,8,98.0
135.0,5,77.0,5.133333333333334,5.920363058516478,5,77.0,0.27557831804079486,5,77.0
150.0,7,91.0,7.0,5.0775283504260456,7,91.0,0.22844344933853128,7,91.0
165.0,6,120.0,8.571428571428571,5.665619932802753,6,120.0,0.21816051411334403,6,120.0
180.0,10,246.0,17.571428571428573,2.327423119210956,10,246.0,0.11893801315581434,10,246.0
195.0,8,214.0,11.88888888888889,4.650585608281331,8,218.0,0.19264650107855005,8,218.0
210.0,8,137.0,7.611111111111111,5.1159130141636,8,164.0,0.23707884669651785,8,164.0
225.0,10,182.0,10.705882352941176,3.273843364724353,10,184.0,0.09030769994396204,10,184.0
240.0,7,161.0,8.944444444444445,4.757902544278571,7,203.0,0.22878290353668723,7,203.0
255.0,12,307.0,17.055555555555557,3.012820144550586,12,309.0,0.08943356668565532,12,309.0
270.0,8,139.0,7.315789473684211,4.7762100816968935,8,251.0,0.21590758053521436,8,251.0
285.0,9,243.0,14.294117647058824,4.96554051689865,9,245.0,0.19758829392829658,9,245.0
300.0,14,414.0,24.352941176470587,1.3892199054451264,14,414.0,0.09667511671958809,14,414.0
315.0,10,179.0,8.523809523809524,3.3849937172452194,10,317.0,0.12504173475115157,10,317.0
330.0,12,339.0,16.95,3.782646028479602,12,339.0,0.13418149862949819,12,339.0
345.0,10,247.0,12.35,4.441230618816964,10,307.0,0.1767415077575667,10,307.0
360.0,12,405.0,22.5,3.3643238871032515,12,405.0,0.09553222250249564,12,405.0
375.0,10,338.0,16.9,4.221866289004889,10,362.0,0.17226977413246353,10,362.0
390.0,12,491.0,27.27777777777778,3.503720553637872,12,491.0,0.1260941936676878,12,491.0
405.0,8,165.0,8.68421052631579,3.5976122801311505,8,322.0,0.1781425819565891,8,322.0
420.0,11,295.0,16.38888888888889,4.738826978103006,11,295.0,0.2009432647944463,11,295.0
435.0,7,159.0,8.368421052631579,3.542517053343316,7,214.0,0.1327672848285771,7,214.0
450.0,9,283.0,15.722222222222221,4.572949451588478,9,283.0,0.16286965587735408,9,283.0
465.0,7,173.0,10.8125,5.01851883679719,7,204.0,0.20338996782910526,7,204.0
480.0,12,232.0,13.647058823529411,3.3616124592244336,12,263.0,0.16746539150321765,12,263.0
495.0,12,227.0,11.35,3.827720981567083,12,258.0,0.14850357303822925,12,258.0
510.0,9,273.0,13.65,4.371337184365489,9,302.0,0.21022225859177635,9,302.0
525.0,9,162.0,8.1,4.004837283129992,9,249.0,0.19149666522515904,9,249.0
540.0,14,342.0,19.0,1.946366935302934,14,371.0,0.08479194291178367,14,371.0
555.0,11,350.0,16.666666666666668,4.310438403837443,11,403.0,0.19793592018563966,11,403.0
570.0,12,268.0,12.761904761904763,2.9765557230366793,12,327.0,0.1315794657549223,12,327.0
585.0,9,171.0,8.142857142857142,3.805105546743682,9,269.0,0.1427876537636774,9,269.0
600.0,13,334.0,17.57894736842105,3.3895864154903728,13,393.0,0.14445199801629474,13,393.0
615.0,11,408.0,19.428571428571427,3.578771153966788,11,467.0,0.14683190129900336,11,467.0
630.0,13,335.0,15.952380952380953,3.3433132719604077,13,394.0,0.13842246027674995,13,394.0
645.0,9,159.0,7.571428571428571,4.313863366196051,9,323.0,0.19444602285705073,9,323.0
660.0,9,240.0,12.0,3.958377084336373,9,294.0,0.1430957819040816,9,294.0
675.0,10,377.0,20.944444444444443,3.4928783961979755,10,425.0,0.14046496991659335,10,425.0
690.0,10,325.0,19.11764705882353,4.346480073931402,10,373.0,0.1476268542253183,10,373.0
705.0,6,191.0,11.235294117647058,5.234771660627501,6,272.0,0.2599284835369058,6,272.0
720.0,5,58.0,3.625,7.441593874249369,5,63.0,0.3554768054937201,5,63.0
735.0,8,83.0,5.928571428571429,5.088450493641605,8,83.0,0.17892399744320606,8,83.0
750.0,9,162.0,10.8,3.948871771889657,9,162.0,0.17332825375485583,9,162.0
765.0,8,191.0,11.235294117647058,4.483404889429335,8,193.0,0.17461738183993344,8,193.0
780.0,13,352.0,22.0,1.9948231033686967,13,352.0,0.15338925097302264,13,352.0
795.0,8,177.0,8.428571428571429,3.9525501732331585,8,299.0,0.1719050145794379,8,299.0
810.0,12,312.0,15.6,3.8311907553745335,12,312.0,0.09470776437934902,12,312.0
825.0,10,241.0,12.68421052631579,4.272316047134572,10,268.0,0.16410719856484443,10,268.0
840.0,10,316.0,16.63157894736842,4.960167526067796,10,316.0,0.1921411252066829,10,316.0
