step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,5.0,1.0,6.42194578138753,2,5.0,0.47022592898316773,2,5.0
30.0,5,46.0,5.111111111111111,3.79620363646841,5,46.0,0.24281711533325126,5,46.0
45.0,5,63.0,5.25,5.454265026529998,5,63.0,0.23600139562535455,5,63.0
60.0,6,124.0,9.538461538461538,6.111742397311269,6,124.0,0.3382061368168358,6,124.0
75.0,8,148.0,10.571428571428571,4.48924190539804,8,148.0,0.20997565913829516,8,148.0
90.0,5,49.0,3.5,6.304134176044401,5,89.0,0.33571224227295005,5,89.0
105.0,8,149.0,11.461538461538462,5.012761255405796,8,149.0,0.1725909780849661,8,149.0
120.0,8,175.0,11.666666666666666,4.7253940551930125,8,175.0,0.17077918781953197,8,175.0
135.0,6,145.0,9.0625,4.317858265946288,6,151.0,0.15446109706945865,6,151.0
150.0,6,108.0,7.2,5.9597612437809895,6,110.0,0.31265964318168277,6,110.0
165.0,5,66.0,4.714285714285714,6.827836482009233,5,79.0,0.2912764933353719,5,79.0
180.0,7,93.0,6.642857142857143,4.670598518616169,7,106.0,0.17727429792859958,7,106.0
195.0,7,144.0,9.6,4.674716277439499,7,144.0,0.16658410941161877,7,144.0
210.0,5,117.0,7.3125,5.7561343356063395,5,142.0,0.28534359862416186,5,142.0
225.0,8,121.0,8.066666666666666,3.4284131354218514,8,127.0,0.08872446646130504,8,127.0
240.0,5,73.0,4.5625,5.9383690809669805,5,117.0,0.2931900984287058,5,117.0
255.0,10,189.0,11.8125,3.520543222296383,10,195.0,0.11146593253735314,10,195.0
270.0,6,137.0,8.058823529411764,5.3512636279781844,6,181.0,0.25634534646084867,6,181.0
285.0,7,61.0,3.588235294117647,5.69397002942106,7,140.0,0.3146013006095035,7,140.0
300.0,12,199.0,11.705882352941176,2.5066622024384704,12,243.0,0.09799522972653739,12,243.0
315.0,9,184.0,9.2,3.7459835819194742,9,227.0,0.16134411068750731,9,227.0
330.0,11,323.0,17.0,5.131938328842114,11,323.0,0.13262083722086387,11,323.0
345.0,6,191.0,11.235294117647058,5.283137521741279,6,253.0,0.23352411171697396,6,253.0
360.0,8,287.0,22.076923076923077,3.3645299587650888,8,287.0,0.12433558849897576,8,287.0
375.0,5,158.0,9.875,5.3621926629706635,5,183.0,0.2555235625507513,5,183.0
390.0,7,44.0,2.933333333333333,4.46166783996931,7,71.0,0.19388622836698752,7,71.0
405.0,10,147.0,11.307692307692308,1.703025560250468,10,161.0,0.08229455965248524,10,161.0
420.0,10,229.0,14.3125,4.746993659373092,10,243.0,0.19795854224908832,10,243.0
435.0,9,161.0,8.944444444444445,4.257064966564232,9,190.0,0.1578728009288831,9,190.0
450.0,9,159.0,9.352941176470589,5.046929246969665,9,167.0,0.24710497963828837,9,167.0
465.0,6,118.0,6.9411764705882355,4.283433946774628,6,170.0,0.15833750840425137,6,170.0
480.0,8,209.0,12.294117647058824,5.00555092294995,8,217.0,0.2106598063658656,8,217.0
495.0,9,160.0,9.411764705882353,4.469213042362528,9,168.0,0.1921115824762608,9,168.0
510.0,6,131.0,7.705882352941177,5.317481829202802,6,158.0,0.2849637911409663,6,158.0
525.0,9,132.0,7.764705882352941,4.0241908411525396,9,159.0,0.1497608118132647,9,159.0
540.0,11,209.0,12.294117647058824,3.853666473461802,11,236.0,0.15399491596308298,11,236.0
555.0,11,257.0,13.526315789473685,4.4269652929282755,11,284.0,0.1602320625264147,11,284.0
570.0,6,107.0,5.944444444444445,4.6426496533447725,6,213.0,0.19898620119806018,6,213.0
585.0,10,214.0,12.588235294117647,3.973573239787877,10,214.0,0.13126749147002717,10,214.0
600.0,7,180.0,10.588235294117647,6.0709068040485565,7,189.0,0.29787496746118675,7,189.0
615.0,6,166.0,10.375,5.849262857498079,6,166.0,0.2487398132321042,6,166.0
630.0,6,77.0,5.133333333333334,5.369736982735323,6,88.0,0.2296096504391709,6,88.0
645.0,9,154.0,10.266666666666667,3.862842455634036,9,165.0,0.18388791419882644,9,165.0
660.0,10,198.0,11.647058823529411,3.1768085996252178,10,209.0,0.08380094572258646,10,209.0
675.0,12,256.0,13.473684210526315,3.274558182675069,12,267.0,0.0735225595925742,12,267.0
690.0,10,287.0,15.105263157894736,4.271819618069293,10,287.0,0.13683768053532427,10,287.0
705.0,3,41.0,2.411764705882353,6.381807010399511,3,218.0,0.32308898443776074,3,218.0
720.0,5,100.0,6.666666666666667,7.783903985723132,5,100.0,0.36823405115076874,5,100.0
735.0,6,70.0,5.384615384615385,5.080962354399888,6,70.0,0.18654913384303087,6,70.0
750.0,6,92.0,6.571428571428571,6.380614089970051,6,92.0,0.33009003860196917,6,92.0
765.0,5,56.0,4.0,6.726987075518293,5,68.0,0.32513241346965804,5,68.0
780.0,6,141.0,10.846153846153847,6.7972055307774335,6,141.0,0.32374035613608787,6,141.0
795.0,8,136.0,9.714285714285714,4.927420845902333,8,136.0,0.18512543335318776,8,136.0
810.0,7,116.0,8.285714285714286,5.585434481433839,7,116.0,0.23162506397149688,7,116.0
825.0,8,194.0,13.857142857142858,4.288957013087361,8,194.0,0.14310406666311848,8,194.0
840.0,3,48.0,3.0,5.324081289311353,3,131.0,0.2746564382352589,3,131.0
855.0,9,140.0,8.75,5.03995063502646,9,140.0,0.21679694525268764,9,140.0
870.0,7,147.0,9.8,4.855696564628178,7,147.0,0.17929338628256736,7,147.0
885.0,9,242.0,16.133333333333333,4.8583272799932775,9,242.0,0.23582318300109864,9,242.0
900.0,4,43.0,2.8666666666666667,5.821276386340423,4,155.0,0.3164101691870903,4,155.0
915.0,8,121.0,8.066666666666666,4.768675385337003,8,121.0,0.14226230598944614,8,121.0
930.0,10,214.0,13.375,3.1332941023403924,10,214.0,0.14273778820074182,10,214.0
945.0,6,100.0,5.555555555555555,4.819817489123484,6,194.0,0.20708049083976796,6,194.0
960.0,10,230.0,14.375,4.694175160514272,10,230.0,0.20550628350614403,10,230.0
975.0,9,265.0,15.588235294117647,5.0310427139212415,9,265.0,0.237120671475457,9,265.0
990.0,3,28.0,1.6470588235294117,6.035145671269631,3,172.0,0.264437728600907,3,172.0
1005.0,5,82.0,5.857142857142857,6.751511141876533,5,89.0,0.2803291583614474,5,89.0
1020.0,5,100.0,7.142857142857143,6.4415655302174715,5,107.0,0.27930935398302476,5,107.0
1035.0,7,77.0,5.923076923076923,4.827542070920618,7,84.0,0.20922147444778816,7,84.0
1050.0,6,78.0,6.0,4.754699220207875,6,78.0,0.1571423126959962,6,78.0
1065.0,6,84.0,6.461538461538462,5.599050029936915,6,84.0,0.22110570941914365,6,84.0
1080.0,7,108.0,8.307692307692308,5.663873685698959,7,108.0,0.2822752789554753,7,108.0
1095.0,6,101.0,6.733333333333333,5.389056490435764,6,101.0,0.22176186904907597,6,101.0
1110.0,7,129.0,8.6,6.686331731656008,7,129.0,0.2980201524053997,7,129.0
1125.0,7,117.0,8.357142857142858,5.933067285508871,7,122.0,0.21615811658331782,7,122.0
1140.0,4,60.0,4.615384615384615,6.543308673291183,4,62.0,0.35228893767056857,4,62.0
1155.0,8,145.0,11.153846153846153,3.488621245889639,8,145.0,0.14391090354775996,8,145.0
1170.0,12,301.0,20.066666666666666,1.173823156074812,12,301.0,0.0874100495511237,12,301.0
1185.0,13,407.0,21.42105263157895,3.922598736887659,13,407.0,0.12874583431847117,13,407.0
1200.0,7,110.0,5.5,3.742526417249677,7,329.0,0.14509602963292997,7,329.0
1215.0,12,197.0,9.380952380952381,3.240915857284192,12,443.0,0.16874526905590456,12,443.0
1230.0,17,318.0,13.826086956521738,3.1346609229174964,17,564.0,0.1314828356168126,17,564.0
1245.0,10,273.0,11.375,3.7163312933838704,10,495.0,0.14374017615661425,10,495.0
1260.0,13,437.0,20.80952380952381,3.037529994405916,13,437.0,0.09636412809515954,13,437.0
1275.0,10,196.0,8.909090909090908,4.617342298777779,10,376.0,0.23107300690041915,10,376.0
1290.0,14,382.0,18.19047619047619,2.6073389451546842,14,382.0,0.07538453310068421,14,382.0
1305.0,16,450.0,20.454545454545453,3.1292078470214126,16,450.0,0.1428625024682846,16,450.0
1320.0,11,276.0,12.0,4.180210911550151,11,423.0,0.1771836553534866,11,423.0
1335.0,14,464.0,22.095238095238095,2.884681407869187,14,464.0,0.10233384713996774,14,464.0
1350.0,9,213.0,10.142857142857142,3.8034401927301142,9,397.0,0.16503185051040312,9,397.0
1365.0,12,373.0,19.63157894736842,3.5483756864948197,12,373.0,0.1075322223579341,12,373.0
1380.0,9,269.0,13.45,4.177108598938318,9,298.0,0.15205965631418056,9,298.0
1395.0,9,90.0,4.5,3.586622480709239,9,236.0,0.11916417390295747,9,236.0
1410.0,8,195.0,10.263157894736842,5.252944977002351,8,227.0,0.24927110023347193,8,227.0
1425.0,9,184.0,10.222222222222221,4.825568318920933,9,212.0,0.21870020268807713,9,212.0
1440.0,13,261.0,14.5,2.3776101458995975,13,289.0,0.08883327330908464,13,289.0
1455.0,12,386.0,18.38095238095238,3.5503804502799374,12,393.0,0.1430698044071615,12,393.0
1470.0,9,321.0,15.285714285714286,3.2839948364427665,9,360.0,0.13255058952666388,9,360.0
