step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
15.0,2,4.0,0.8,6.786194811842923,2,4.0,0.47214713682789644,2,4.0
30.0,3,35.0,4.375,6.550839932806739,3,35.0,0.39451311810556927,3,35.0
45.0,6,102.0,10.2,3.5080506981951287,6,102.0,0.17952576402746734,6,102.0
60.0,6,118.0,9.076923076923077,5.623885934659457,6,118.0,0.286638857063236,6,118.0
75.0,4,97.0,6.928571428571429,6.232736739212152,4,107.0,0.3136942321801447,4,107.0
90.0,9,191.0,13.642857142857142,3.7292641927204406,9,201.0,0.16336258104676626,9,201.0
105.0,10,288.0,18.0,3.958509981873286,10,298.0,0.12320051536869289,10,298.0
120.0,14,463.0,25.72222222222222,2.375060028046695,14,473.0,0.12921981663889592,14,473.0
135.0,16,646.0,32.3,1.8639555764360995,16,656.0,0.0362065884601902,16,656.0
150.0,10,572.0,26.0,4.30408537655311,10,647.0,0.21983699381998248,10,647.0
165.0,11,735.0,36.75,4.175384210604432,11,740.0,0.15364815048822264,11,740.0
180.0,15,937.0,49.31578947368421,1.492958418951863,15,942.0,0.04663141027828447,15,942.0
195.0,18,1141.0,51.86363636363637,2.0290035374259934,18,1146.0,0.05864768451529908,18,1146.0
210.0,20,1427.0,57.08,1.4814712946225592,20,1432.0,0.06721252710696769,20,1432.0
225.0,17,1562.0,60.07692307692308,2.4309216185468197,17,1593.0,0.06727671517970253,17,1593.0
240.0,17,1817.0,79.0,2.6695946209085593,17,1817.0,0.11661809828607275,17,1817.0
255.0,17,2039.0,88.65217391304348,2.887715670386498,17,2039.0,0.09413577181205283,17,2039.0
270.0,17,2294.0,109.23809523809524,2.503929675725734,17,2294.0,0.08979983846958543,17,2294.0
285.0,10,780.0,33.91304347826087,4.0046384066655865,10,1623.0,0.18164334782327046,10,1623.0
300.0,10,68.0,2.9565217391304346,3.393989406871136,10,1673.0,0.17477385834316475,10,1673.0
315.0,12,110.0,4.583333333333333,4.019573964249041,12,1094.0,0.17933511705406374,12,1094.0
330.0,8,167.0,7.590909090909091,4.903116773446182,8,297.0,0.2788667224550282,8,297.0
345.0,11,195.0,7.222222222222222,3.5890187946810275,11,232.0,0.1492498046220312,11,232.0
360.0,18,279.0,10.333333333333334,3.0807225921615102,18,325.0,0.13228422842780208,18,325.0
375.0,22,579.0,21.444444444444443,2.1934087535043494,22,625.0,0.10956463795057356,22,625.0
390.0,20,531.0,17.7,2.610530805249588,20,738.0,0.07832440898839413,20,738.0
405.0,13,398.0,13.724137931034482,3.2532086334152277,13,747.0,0.1421516882977057,13,747.0
420.0,16,269.0,9.607142857142858,3.177016495356207,16,705.0,0.12065812022429585,16,705.0
435.0,14,278.0,9.928571428571429,3.736500685087621,14,608.0,0.11659720151941791,14,608.0
450.0,14,404.0,16.16,4.077919493022491,14,472.0,0.18730490135434502,14,472.0
465.0,19,451.0,18.04,1.764989899605867,19,519.0,0.025647713561466508,19,519.0
